NO_OF_FRAMES	3915
NO_OF_CAMERAS	20
NO_OF_BODIES	1
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2021-01-29, 17:17:45.381	3507.33998200
DATA_INCLUDED	6D
BODY_NAMES	Tiago_Base
BODY_FILTERS	No filter
Frame	Time	Tiago_Base X	Y	Z	Roll	Pitch	Yaw	Residual	Rot[0]	Rot[1]	Rot[2]	Rot[3]	Rot[4]	Rot[5]	Rot[6]	Rot[7]	Rot[8]	
3415	34.14000	552.27050	177.55893	287.73122	-0.04765	-0.05499	-100.99911	0.22713	-0.19079	-0.98163	0.00063	0.98163	-0.19079	0.00110	-0.00096	0.00083	1.00000	
3416	34.15000	552.27026	177.51289	287.75408	-0.04536	-0.04295	-100.83575	0.20780	-0.18799	-0.98217	0.00064	0.98217	-0.18799	0.00089	-0.00075	0.00079	1.00000	
3417	34.16000	552.29604	177.45594	287.74978	-0.05184	-0.04009	-100.68093	0.20019	-0.18534	-0.98267	0.00076	0.98267	-0.18534	0.00086	-0.00070	0.00090	1.00000	
3418	34.17000	552.27696	177.38608	287.74730	-0.04201	-0.03247	-100.51118	0.19998	-0.18243	-0.98322	0.00062	0.98322	-0.18243	0.00069	-0.00057	0.00073	1.00000	
3419	34.18000	552.28676	177.38162	287.76574	-0.03896	-0.02608	-100.35081	0.18991	-0.17967	-0.98373	0.00059	0.98373	-0.17967	0.00057	-0.00046	0.00068	1.00000	
3420	34.19000	552.29281	177.32406	287.79526	-0.04717	-0.02387	-100.18323	0.21688	-0.17680	-0.98425	0.00074	0.98425	-0.17680	0.00056	-0.00042	0.00082	1.00000	
3421	34.20000	552.34318	177.29212	287.77338	-0.04039	-0.02762	-100.01071	0.19429	-0.17383	-0.98478	0.00061	0.98478	-0.17383	0.00060	-0.00048	0.00070	1.00000	
3422	34.21000	552.37227	177.26434	287.78951	-0.04384	-0.02730	-99.83662	0.20315	-0.17084	-0.98530	0.00067	0.98530	-0.17084	0.00060	-0.00048	0.00077	1.00000	
3423	34.22000	552.42311	177.24495	287.77501	-0.04847	-0.02917	-99.67504	0.20508	-0.16806	-0.98578	0.00075	0.98578	-0.16806	0.00064	-0.00051	0.00085	1.00000	
3424	34.23000	552.43340	177.20910	287.77718	-0.05485	-0.02380	-99.51030	0.19804	-0.16522	-0.98626	0.00088	0.98626	-0.16522	0.00057	-0.00042	0.00096	1.00000	
3425	34.24000	552.47348	177.16943	287.78040	-0.04379	-0.03009	-99.34402	0.17680	-0.16236	-0.98673	0.00067	0.98673	-0.16236	0.00064	-0.00053	0.00076	1.00000	
3426	34.25000	552.46804	177.15335	287.78103	-0.05200	-0.02664	-99.16325	0.21251	-0.15925	-0.98724	0.00082	0.98724	-0.15925	0.00060	-0.00046	0.00091	1.00000	
3427	34.26000	552.49993	177.12274	287.77328	-0.04929	-0.02230	-98.98899	0.19132	-0.15624	-0.98772	0.00079	0.98772	-0.15624	0.00052	-0.00039	0.00086	1.00000	
3428	34.27000	552.52900	177.08510	287.73158	-0.06177	-0.03464	-98.82226	0.18981	-0.15337	-0.98817	0.00097	0.98817	-0.15337	0.00076	-0.00060	0.00108	1.00000	
3429	34.28000	552.46189	177.04740	287.75101	-0.05171	-0.02949	-98.64454	0.17093	-0.15030	-0.98864	0.00081	0.98864	-0.15030	0.00064	-0.00051	0.00090	1.00000	
3430	34.29000	552.42293	176.99683	287.79167	-0.04537	-0.02817	-98.46144	0.18041	-0.14714	-0.98911	0.00071	0.98911	-0.14714	0.00060	-0.00049	0.00079	1.00000	
3431	34.30000	552.42378	176.98015	287.77600	-0.04049	-0.02392	-98.27962	0.19215	-0.14400	-0.98958	0.00064	0.98958	-0.14400	0.00051	-0.00042	0.00071	1.00000	
3432	34.31000	552.45869	176.99714	287.74256	-0.04035	-0.02394	-98.10104	0.18563	-0.14092	-0.99002	0.00064	0.99002	-0.14092	0.00051	-0.00042	0.00070	1.00000	
3433	34.32000	552.48823	176.96457	287.76242	-0.04353	-0.02193	-97.92211	0.17704	-0.13783	-0.99046	0.00070	0.99046	-0.13783	0.00048	-0.00038	0.00076	1.00000	
3434	34.33000	552.53182	176.94013	287.79908	-0.03826	-0.03109	-97.73967	0.15350	-0.13467	-0.99089	0.00059	0.99089	-0.13467	0.00063	-0.00054	0.00067	1.00000	
3435	34.34000	552.59948	176.91287	287.76755	-0.04559	-0.04071	-97.55195	0.17780	-0.13142	-0.99133	0.00070	0.99133	-0.13142	0.00081	-0.00071	0.00080	1.00000	
3436	34.35000	552.62502	176.91779	287.71315	-0.04917	-0.03990	-97.35610	0.18260	-0.12804	-0.99177	0.00076	0.99177	-0.12804	0.00080	-0.00070	0.00086	1.00000	
3437	34.36000	552.61243	176.89328	287.70968	-0.04893	-0.03385	-97.17085	0.17666	-0.12483	-0.99218	0.00077	0.99218	-0.12483	0.00069	-0.00059	0.00085	1.00000	
3438	34.37000	552.63050	176.85392	287.72527	-0.04790	-0.03307	-96.99352	0.16478	-0.12176	-0.99256	0.00076	0.99256	-0.12176	0.00067	-0.00058	0.00084	1.00000	
3439	34.38000	552.67585	176.79398	287.75061	-0.04977	-0.03549	-96.81185	0.16023	-0.11861	-0.99294	0.00079	0.99294	-0.11861	0.00072	-0.00062	0.00087	1.00000	
3440	34.39000	552.71917	176.84000	287.66018	-0.04623	-0.02582	-96.62450	0.22524	-0.11536	-0.99332	0.00075	0.99332	-0.11536	0.00054	-0.00045	0.00081	1.00000	
3441	34.40000	552.77719	176.77522	287.68251	-0.07333	-0.04550	-96.44453	0.19321	-0.11224	-0.99368	0.00118	0.99368	-0.11224	0.00093	-0.00079	0.00128	1.00000	
3442	34.41000	552.80840	176.76321	287.67885	-0.07773	-0.05054	-96.26499	0.19927	-0.10913	-0.99403	0.00125	0.99403	-0.10913	0.00102	-0.00088	0.00136	1.00000	
3443	34.42000	552.74447	176.73395	287.70585	-0.05239	-0.02845	-96.07977	0.20190	-0.10591	-0.99438	0.00086	0.99438	-0.10591	0.00059	-0.00050	0.00091	1.00000	
3444	34.43000	552.75410	176.71472	287.72414	-0.05015	-0.02961	-95.90632	0.19016	-0.10290	-0.99469	0.00082	0.99469	-0.10290	0.00060	-0.00052	0.00088	1.00000	
3445	34.44000	552.79956	176.71644	287.70515	-0.05349	-0.03647	-95.72950	0.20888	-0.09983	-0.99500	0.00087	0.99500	-0.09983	0.00073	-0.00064	0.00093	1.00000	
3446	34.45000	552.84374	176.69106	287.68151	-0.05576	-0.03550	-95.55560	0.21428	-0.09681	-0.99530	0.00091	0.99530	-0.09681	0.00071	-0.00062	0.00097	1.00000	
3447	34.46000	552.82544	176.67129	287.70716	-0.04923	-0.02298	-95.38950	0.21064	-0.09393	-0.99558	0.00082	0.99558	-0.09393	0.00048	-0.00040	0.00086	1.00000	
3448	34.47000	552.83082	176.64991	287.72013	-0.04559	-0.02358	-95.21768	0.20287	-0.09094	-0.99586	0.00075	0.99586	-0.09094	0.00048	-0.00041	0.00080	1.00000	
3449	34.48000	552.83351	176.63448	287.71650	-0.04391	-0.02257	-95.04791	0.21902	-0.08799	-0.99612	0.00073	0.99612	-0.08799	0.00046	-0.00039	0.00077	1.00000	
3450	34.49000	552.84499	176.60711	287.70488	-0.04725	-0.02497	-94.87334	0.21623	-0.08495	-0.99638	0.00078	0.99638	-0.08495	0.00050	-0.00044	0.00082	1.00000	
3451	34.50000	552.87590	176.59404	287.70616	-0.05156	-0.02357	-94.70197	0.20983	-0.08197	-0.99663	0.00086	0.99663	-0.08197	0.00048	-0.00041	0.00090	1.00000	
3452	34.51000	552.89961	176.56281	287.70982	-0.05435	-0.02882	-94.52785	0.19757	-0.07894	-0.99688	0.00091	0.99688	-0.07894	0.00058	-0.00050	0.00095	1.00000	
3453	34.52000	552.93111	176.54046	287.72819	-0.05780	-0.02946	-94.36108	0.20623	-0.07604	-0.99710	0.00097	0.99710	-0.07604	0.00059	-0.00051	0.00101	1.00000	
3454	34.53000	552.96382	176.52609	287.72356	-0.05607	-0.03201	-94.19255	0.21911	-0.07311	-0.99732	0.00094	0.99732	-0.07311	0.00063	-0.00056	0.00098	1.00000	
3455	34.54000	552.97740	176.50621	287.72793	-0.05996	-0.03663	-94.02437	0.21886	-0.07018	-0.99753	0.00100	0.99753	-0.07018	0.00071	-0.00064	0.00105	1.00000	
3456	34.55000	552.99338	176.48245	287.71956	-0.05438	-0.03827	-93.85431	0.21273	-0.06722	-0.99774	0.00090	0.99774	-0.06722	0.00073	-0.00067	0.00095	1.00000	
3457	34.56000	553.00935	176.47426	287.70838	-0.05643	-0.04232	-93.68761	0.21422	-0.06432	-0.99793	0.00094	0.99793	-0.06432	0.00080	-0.00074	0.00098	1.00000	
3458	34.57000	553.02498	176.43956	287.70898	-0.06104	-0.04226	-93.52858	0.20765	-0.06155	-0.99810	0.00102	0.99810	-0.06155	0.00080	-0.00074	0.00107	1.00000	
3459	34.58000	553.02608	176.41899	287.68561	-0.07137	-0.04100	-93.35396	0.21237	-0.05850	-0.99829	0.00120	0.99829	-0.05850	0.00079	-0.00072	0.00125	1.00000	
3460	34.59000	553.03463	176.41335	287.69917	-0.07461	-0.04123	-93.18671	0.21852	-0.05559	-0.99845	0.00126	0.99845	-0.05559	0.00079	-0.00072	0.00130	1.00000	
3461	34.60000	553.05767	176.39759	287.70479	-0.07754	-0.04331	-93.02134	0.22140	-0.05271	-0.99861	0.00131	0.99861	-0.05271	0.00083	-0.00076	0.00135	1.00000	
3462	34.61000	553.08917	176.35801	287.73925	-0.07382	-0.04545	-92.84994	0.23576	-0.04972	-0.99876	0.00125	0.99876	-0.04972	0.00086	-0.00079	0.00129	1.00000	
3463	34.62000	553.12669	176.31572	287.71863	-0.07355	-0.04168	-92.67510	0.24175	-0.04667	-0.99891	0.00125	0.99891	-0.04667	0.00079	-0.00073	0.00128	1.00000	
3464	34.63000	553.16426	176.29440	287.72295	-0.06990	-0.05104	-92.50381	0.24298	-0.04369	-0.99904	0.00118	0.99904	-0.04368	0.00094	-0.00089	0.00122	1.00000	
3465	34.64000	553.19439	176.27662	287.70658	-0.07082	-0.05561	-92.32746	0.24550	-0.04061	-0.99917	0.00120	0.99917	-0.04061	0.00102	-0.00097	0.00124	1.00000	
3466	34.65000	553.19677	176.24296	287.71641	-0.06846	-0.06041	-92.14752	0.24147	-0.03747	-0.99930	0.00115	0.99930	-0.03747	0.00110	-0.00105	0.00119	1.00000	
3467	34.66000	553.22413	176.20333	287.71240	-0.07544	-0.06168	-91.96768	0.23714	-0.03434	-0.99941	0.00128	0.99941	-0.03433	0.00112	-0.00108	0.00132	1.00000	
3468	34.67000	553.26367	176.18399	287.69936	-0.06997	-0.05899	-91.79191	0.22937	-0.03127	-0.99951	0.00119	0.99951	-0.03127	0.00107	-0.00103	0.00122	1.00000	
3469	34.68000	553.29977	176.16915	287.68745	-0.07464	-0.05945	-91.61723	0.22921	-0.02822	-0.99960	0.00127	0.99960	-0.02822	0.00107	-0.00104	0.00130	1.00000	
3470	34.69000	553.32272	176.15203	287.68166	-0.07664	-0.05876	-91.43939	0.25449	-0.02512	-0.99968	0.00131	0.99968	-0.02512	0.00106	-0.00103	0.00134	1.00000	
3471	34.70000	553.30996	176.10051	287.69600	-0.07708	-0.05892	-91.26039	0.25561	-0.02200	-0.99976	0.00132	0.99976	-0.02199	0.00106	-0.00103	0.00135	1.00000	
3472	34.71000	553.31543	176.04539	287.71729	-0.07591	-0.06039	-91.08607	0.25442	-0.01895	-0.99982	0.00130	0.99982	-0.01895	0.00108	-0.00105	0.00132	1.00000	
3473	34.72000	553.35932	176.04304	287.72214	-0.07346	-0.06275	-90.90955	0.26199	-0.01587	-0.99987	0.00126	0.99987	-0.01587	0.00112	-0.00110	0.00128	1.00000	
3474	34.73000	553.38801	176.03769	287.71500	-0.07400	-0.06396	-90.73080	0.25557	-0.01275	-0.99992	0.00128	0.99992	-0.01275	0.00113	-0.00112	0.00129	1.00000	
3475	34.74000	553.41921	176.01023	287.71908	-0.07600	-0.07304	-90.54986	0.25201	-0.00960	-0.99995	0.00131	0.99995	-0.00960	0.00129	-0.00127	0.00133	1.00000	
3476	34.75000	553.42267	175.97783	287.72579	-0.07392	-0.07351	-90.37303	0.25181	-0.00651	-0.99998	0.00128	0.99998	-0.00651	0.00129	-0.00128	0.00129	1.00000	
3477	34.76000	553.44463	175.97074	287.73360	-0.07771	-0.07058	-90.19891	0.26494	-0.00347	-0.99999	0.00135	0.99999	-0.00347	0.00124	-0.00123	0.00136	1.00000	
3478	34.77000	553.46457	175.94005	287.71979	-0.08213	-0.07255	-90.02975	0.26860	-0.00052	-1.00000	0.00143	1.00000	-0.00052	0.00127	-0.00127	0.00143	1.00000	
3479	34.78000	553.48075	175.91966	287.72019	-0.08218	-0.07547	-89.86184	0.28685	0.00241	-1.00000	0.00144	1.00000	0.00241	0.00131	-0.00132	0.00143	1.00000	
3480	34.79000	553.52096	175.89451	287.70480	-0.08211	-0.08142	-89.69621	0.29705	0.00530	-0.99998	0.00144	0.99998	0.00530	0.00141	-0.00142	0.00143	1.00000	
3481	34.80000	553.53780	175.87477	287.70972	-0.08402	-0.07844	-89.53208	0.30620	0.00817	-0.99997	0.00148	0.99997	0.00817	0.00136	-0.00137	0.00147	1.00000	
3482	34.81000	553.55209	175.85648	287.72674	-0.08361	-0.08162	-89.37070	0.29693	0.01098	-0.99994	0.00147	0.99994	0.01099	0.00141	-0.00142	0.00146	1.00000	
3483	34.82000	553.55078	175.80718	287.72658	-0.08640	-0.07601	-89.20787	0.29357	0.01382	-0.99990	0.00153	0.99990	0.01383	0.00131	-0.00133	0.00151	1.00000	
3484	34.83000	553.59024	175.79682	287.72876	-0.09102	-0.07993	-89.03741	0.30685	0.01680	-0.99986	0.00161	0.99986	0.01680	0.00137	-0.00139	0.00159	1.00000	
3485	34.84000	553.62625	175.79407	287.74864	-0.09036	-0.08773	-88.85988	0.31553	0.01990	-0.99980	0.00161	0.99980	0.01990	0.00150	-0.00153	0.00158	1.00000	
3486	34.85000	553.67837	175.78693	287.74409	-0.09411	-0.08718	-88.68948	0.31806	0.02287	-0.99974	0.00168	0.99974	0.02287	0.00148	-0.00152	0.00164	1.00000	
3487	34.86000	553.74557	175.74349	287.76161	-0.10378	-0.09998	-88.52931	0.31625	0.02567	-0.99967	0.00186	0.99967	0.02567	0.00170	-0.00175	0.00181	1.00000	
3488	34.87000	553.76726	175.72090	287.76781	-0.10256	-0.10073	-88.36536	0.32441	0.02853	-0.99959	0.00184	0.99959	0.02853	0.00171	-0.00176	0.00179	1.00000	
3489	34.88000	553.77863	175.71769	287.73980	-0.10336	-0.09821	-88.19479	0.31961	0.03150	-0.99950	0.00186	0.99950	0.03150	0.00166	-0.00171	0.00180	1.00000	
3490	34.89000	553.80427	175.70489	287.72314	-0.10873	-0.09229	-88.03046	0.32994	0.03437	-0.99941	0.00195	0.99941	0.03437	0.00154	-0.00161	0.00190	1.00000	
3491	34.90000	553.81706	175.69013	287.77003	-0.10580	-0.09532	-87.85748	0.33504	0.03739	-0.99930	0.00191	0.99930	0.03739	0.00159	-0.00166	0.00185	1.00000	
3492	34.91000	553.84465	175.66770	287.77269	-0.10663	-0.09825	-87.68701	0.33438	0.04036	-0.99918	0.00193	0.99918	0.04036	0.00164	-0.00171	0.00186	1.00000	
3493	34.92000	553.87508	175.65427	287.75594	-0.10653	-0.09884	-87.51395	0.32665	0.04338	-0.99906	0.00193	0.99906	0.04338	0.00164	-0.00173	0.00186	1.00000	
3494	34.93000	553.91485	175.64089	287.73938	-0.10926	-0.09702	-87.33665	0.31641	0.04647	-0.99892	0.00198	0.99892	0.04647	0.00160	-0.00169	0.00191	1.00000	
3495	34.94000	553.96332	175.67140	287.74016	-0.11119	-0.10057	-87.15604	0.25679	0.04962	-0.99877	0.00203	0.99877	0.04962	0.00166	-0.00176	0.00194	1.00000	
3496	34.95000	553.98371	175.65814	287.72728	-0.11228	-0.10608	-86.97318	0.26822	0.05280	-0.99860	0.00205	0.99860	0.05281	0.00175	-0.00185	0.00196	1.00000	
3497	34.96000	554.00411	175.64923	287.71379	-0.11504	-0.10660	-86.79672	0.26382	0.05588	-0.99844	0.00211	0.99844	0.05588	0.00175	-0.00186	0.00201	1.00000	
3498	34.97000	554.01665	175.63594	287.70741	-0.13035	-0.11198	-86.61719	0.26521	0.05901	-0.99825	0.00239	0.99826	0.05901	0.00182	-0.00195	0.00228	1.00000	
3499	34.98000	554.06097	175.62894	287.71636	-0.13374	-0.12097	-86.43703	0.27175	0.06215	-0.99806	0.00246	0.99806	0.06215	0.00196	-0.00211	0.00233	1.00000	
3500	34.99000	554.07480	175.61486	287.73147	-0.13106	-0.12789	-86.25481	0.27029	0.06532	-0.99786	0.00243	0.99786	0.06532	0.00208	-0.00223	0.00229	0.99999	
3501	35.00000	554.10013	175.59935	287.72962	-0.13524	-0.12618	-86.08006	0.28404	0.06836	-0.99766	0.00251	0.99766	0.06837	0.00204	-0.00220	0.00236	0.99999	
3502	35.01000	554.12138	175.59056	287.70373	-0.14424	-0.13023	-85.90626	0.31858	0.07139	-0.99745	0.00267	0.99745	0.07139	0.00209	-0.00227	0.00252	0.99999	
3503	35.02000	554.10177	175.57187	287.72428	-0.14033	-0.12991	-85.73046	0.32002	0.07445	-0.99722	0.00261	0.99722	0.07445	0.00208	-0.00227	0.00245	0.99999	
3504	35.03000	554.10965	175.52726	287.73862	-0.14794	-0.13416	-85.55963	0.31685	0.07742	-0.99699	0.00276	0.99700	0.07743	0.00213	-0.00234	0.00258	0.99999	
3505	35.04000	554.12400	175.49919	287.71567	-0.15354	-0.13520	-85.38301	0.31973	0.08049	-0.99675	0.00286	0.99675	0.08050	0.00214	-0.00236	0.00268	0.99999	
3506	35.05000	554.12993	175.48988	287.69828	-0.15338	-0.13890	-85.20130	0.31959	0.08365	-0.99649	0.00287	0.99649	0.08366	0.00219	-0.00242	0.00268	0.99999	
3507	35.06000	554.17246	175.48313	287.70620	-0.15071	-0.14451	-85.02122	0.31749	0.08679	-0.99622	0.00284	0.99622	0.08679	0.00228	-0.00252	0.00263	0.99999	
3508	35.07000	554.24165	175.45854	287.71569	-0.14900	-0.14316	-84.84934	0.31687	0.08977	-0.99596	0.00281	0.99596	0.08978	0.00225	-0.00250	0.00260	0.99999	
3509	35.08000	554.29495	175.42720	287.71673	-0.15279	-0.14670	-84.68262	0.34089	0.09267	-0.99569	0.00289	0.99569	0.09268	0.00230	-0.00256	0.00267	0.99999	
3510	35.09000	554.32900	175.41334	287.69408	-0.15604	-0.14627	-84.51506	0.35316	0.09558	-0.99542	0.00295	0.99542	0.09559	0.00228	-0.00255	0.00272	0.99999	
3511	35.10000	554.35344	175.39343	287.68638	-0.16036	-0.14812	-84.35234	0.35826	0.09841	-0.99514	0.00304	0.99514	0.09842	0.00230	-0.00259	0.00280	0.99999	
3512	35.11000	554.36614	175.48776	287.65049	-0.13837	-0.13466	-84.17693	0.17806	0.10146	-0.99484	0.00264	0.99484	0.10146	0.00209	-0.00235	0.00242	0.99999	
3513	35.12000	554.39349	175.46981	287.65997	-0.13230	-0.13733	-84.01565	0.17101	0.10426	-0.99455	0.00255	0.99455	0.10426	0.00214	-0.00240	0.00231	0.99999	
3514	35.13000	554.43383	175.47685	287.65520	-0.13154	-0.13909	-83.85192	0.18270	0.10710	-0.99425	0.00254	0.99425	0.10710	0.00217	-0.00243	0.00230	0.99999	
3515	35.14000	554.42608	175.45656	287.64821	-0.13629	-0.13718	-83.69322	0.18159	0.10985	-0.99394	0.00263	0.99395	0.10986	0.00212	-0.00239	0.00238	0.99999	
3516	35.15000	554.44012	175.42738	287.63597	-0.13470	-0.13953	-83.53100	0.17793	0.11267	-0.99363	0.00261	0.99363	0.11267	0.00215	-0.00244	0.00235	0.99999	
3517	35.16000	554.46156	175.38971	287.64103	-0.12664	-0.13528	-83.37856	0.17680	0.11531	-0.99333	0.00247	0.99333	0.11531	0.00209	-0.00236	0.00221	0.99999	
3518	35.17000	554.49924	175.40499	287.65899	-0.12226	-0.14962	-83.22073	0.20400	0.11804	-0.99301	0.00243	0.99300	0.11805	0.00234	-0.00261	0.00213	0.99999	
3519	35.18000	554.53818	175.41438	287.67457	-0.12673	-0.15355	-83.06770	0.21622	0.12070	-0.99269	0.00252	0.99269	0.12070	0.00239	-0.00268	0.00221	0.99999	
3520	35.19000	554.55574	175.39584	287.67538	-0.12902	-0.15707	-82.91720	0.21146	0.12330	-0.99237	0.00257	0.99237	0.12331	0.00244	-0.00274	0.00225	0.99999	
3521	35.20000	554.57313	175.37899	287.67900	-0.12715	-0.16441	-82.76591	0.21520	0.12592	-0.99204	0.00256	0.99204	0.12593	0.00257	-0.00287	0.00222	0.99999	
3522	35.21000	554.58403	175.36966	287.67618	-0.12844	-0.16874	-82.61337	0.21019	0.12856	-0.99170	0.00260	0.99170	0.12857	0.00263	-0.00295	0.00224	0.99999	
3523	35.22000	554.58809	175.33483	287.68127	-0.12328	-0.16674	-82.45736	0.20390	0.13126	-0.99134	0.00251	0.99134	0.13127	0.00260	-0.00291	0.00215	0.99999	
3524	35.23000	554.60833	175.30651	287.67815	-0.12763	-0.17284	-82.30243	0.20041	0.13394	-0.99099	0.00261	0.99098	0.13395	0.00269	-0.00302	0.00223	0.99999	
3525	35.24000	554.62262	175.28477	287.68653	-0.12751	-0.17666	-82.14563	0.20963	0.13666	-0.99062	0.00263	0.99061	0.13666	0.00275	-0.00308	0.00223	0.99999	
3526	35.25000	554.65327	175.28768	287.67830	-0.13168	-0.18089	-81.97447	0.22186	0.13961	-0.99020	0.00272	0.99020	0.13962	0.00281	-0.00316	0.00230	0.99999	
3527	35.26000	554.69670	175.29801	287.67359	-0.12907	-0.17219	-81.80089	0.23149	0.14261	-0.98977	0.00266	0.98977	0.14262	0.00265	-0.00301	0.00225	0.99999	
3528	35.27000	554.74789	175.28138	287.68100	-0.12933	-0.17002	-81.61735	0.23316	0.14578	-0.98931	0.00267	0.98931	0.14579	0.00261	-0.00297	0.00226	0.99999	
3529	35.28000	554.74500	175.25009	287.69459	-0.11632	-0.16507	-81.43871	0.21556	0.14887	-0.98885	0.00244	0.98885	0.14887	0.00255	-0.00288	0.00203	0.99999	
3530	35.29000	554.79144	175.23662	287.68147	-0.11533	-0.16337	-81.26301	0.21981	0.15190	-0.98839	0.00242	0.98839	0.15190	0.00251	-0.00285	0.00201	0.99999	
3531	35.30000	554.80189	175.22787	287.67331	-0.11993	-0.16650	-81.09321	0.23940	0.15483	-0.98794	0.00252	0.98794	0.15483	0.00255	-0.00291	0.00209	0.99999	
3532	35.31000	554.84026	175.20732	287.67105	-0.12688	-0.17020	-80.91686	0.24462	0.15787	-0.98746	0.00266	0.98746	0.15787	0.00258	-0.00297	0.00221	0.99999	
3533	35.32000	554.85814	175.17339	287.70578	-0.11801	-0.17782	-80.73902	0.25251	0.16093	-0.98696	0.00253	0.98696	0.16094	0.00273	-0.00310	0.00206	0.99999	
3534	35.33000	554.85036	175.13653	287.70690	-0.11560	-0.17969	-80.55716	0.24073	0.16406	-0.98645	0.00250	0.98644	0.16407	0.00276	-0.00314	0.00202	0.99999	
3535	35.34000	554.88340	175.10103	287.68736	-0.11703	-0.18363	-80.38594	0.23785	0.16701	-0.98595	0.00255	0.98595	0.16702	0.00282	-0.00320	0.00204	0.99999	
3536	35.35000	554.91037	175.07612	287.67271	-0.12215	-0.18753	-80.21696	0.24530	0.16992	-0.98545	0.00266	0.98545	0.16992	0.00286	-0.00327	0.00213	0.99999	
3537	35.36000	554.94536	175.06674	287.66660	-0.11571	-0.19316	-80.04098	0.24351	0.17294	-0.98493	0.00257	0.98493	0.17295	0.00297	-0.00337	0.00202	0.99999	
3538	35.37000	554.93490	175.04735	287.70154	-0.10114	-0.19607	-79.86385	0.22729	0.17599	-0.98439	0.00234	0.98439	0.17599	0.00306	-0.00342	0.00177	0.99999	
3539	35.38000	554.98301	175.00409	287.69165	-0.10028	-0.20002	-79.69064	0.23283	0.17896	-0.98385	0.00235	0.98385	0.17897	0.00312	-0.00349	0.00175	0.99999	
3540	35.39000	554.99439	174.97272	287.68909	-0.10283	-0.19619	-79.51859	0.23021	0.18192	-0.98331	0.00239	0.98331	0.18192	0.00304	-0.00342	0.00179	0.99999	
3541	35.40000	555.00901	174.96453	287.67733	-0.10847	-0.19020	-79.33549	0.23929	0.18506	-0.98272	0.00247	0.98272	0.18506	0.00291	-0.00332	0.00189	0.99999	
3542	35.41000	555.06459	174.93080	287.68783	-0.10629	-0.19593	-79.16119	0.24423	0.18805	-0.98216	0.00247	0.98215	0.18805	0.00301	-0.00342	0.00186	0.99999	
3543	35.42000	555.12723	174.89616	287.70364	-0.10639	-0.19565	-78.98810	0.25726	0.19101	-0.98158	0.00247	0.98158	0.19102	0.00300	-0.00341	0.00186	0.99999	
3544	35.43000	555.16902	174.90865	287.67811	-0.09940	-0.19180	-78.81493	0.24964	0.19398	-0.98100	0.00235	0.98100	0.19398	0.00295	-0.00335	0.00173	0.99999	
3545	35.44000	555.18481	174.90897	287.67683	-0.09310	-0.19206	-78.63123	0.25018	0.19712	-0.98038	0.00225	0.98037	0.19713	0.00297	-0.00335	0.00162	0.99999	
3546	35.45000	555.23666	174.87471	287.69200	-0.09362	-0.19259	-78.46429	0.24345	0.19998	-0.97980	0.00227	0.97979	0.19998	0.00297	-0.00336	0.00163	0.99999	
3547	35.46000	555.26585	174.85773	287.67920	-0.09086	-0.18738	-78.29433	0.24107	0.20288	-0.97920	0.00222	0.97920	0.20289	0.00288	-0.00327	0.00159	0.99999	
3548	35.47000	555.34980	174.84128	287.66999	-0.09785	-0.18810	-78.12623	0.23966	0.20576	-0.97860	0.00235	0.97860	0.20576	0.00286	-0.00328	0.00171	0.99999	
3549	35.48000	555.40795	174.87716	287.63263	-0.08203	-0.18486	-77.94876	0.22036	0.20879	-0.97796	0.00207	0.97796	0.20879	0.00286	-0.00323	0.00143	0.99999	
3550	35.49000	555.42400	174.84924	287.64499	-0.07498	-0.18647	-77.77222	0.21379	0.21180	-0.97731	0.00197	0.97731	0.21180	0.00290	-0.00325	0.00131	0.99999	
3551	35.50000	555.43898	174.85719	287.65662	-0.07247	-0.18898	-77.59288	0.20765	0.21486	-0.97664	0.00194	0.97664	0.21486	0.00295	-0.00330	0.00126	0.99999	
3552	35.51000	555.45448	174.84082	287.64459	-0.07394	-0.19327	-77.41468	0.21274	0.21789	-0.97597	0.00199	0.97597	0.21790	0.00301	-0.00337	0.00129	0.99999	
3553	35.52000	555.47716	174.82966	287.63585	-0.07228	-0.19319	-77.23762	0.21984	0.22091	-0.97529	0.00198	0.97529	0.22091	0.00301	-0.00337	0.00126	0.99999	
3554	35.53000	555.51687	174.78900	287.63263	-0.07429	-0.19769	-77.06388	0.21157	0.22386	-0.97462	0.00204	0.97461	0.22387	0.00307	-0.00345	0.00130	0.99999	
3555	35.54000	555.55877	174.75248	287.62951	-0.08295	-0.19553	-76.89397	0.20624	0.22675	-0.97395	0.00218	0.97395	0.22676	0.00300	-0.00341	0.00145	0.99999	
3556	35.55000	555.57812	174.73656	287.63585	-0.07926	-0.19810	-76.72027	0.20563	0.22970	-0.97326	0.00214	0.97325	0.22971	0.00305	-0.00346	0.00138	0.99999	
3557	35.56000	555.62751	174.73758	287.63090	-0.07772	-0.19829	-76.53940	0.22648	0.23278	-0.97253	0.00212	0.97252	0.23278	0.00305	-0.00346	0.00136	0.99999	
3558	35.57000	555.68578	174.71962	287.62328	-0.08127	-0.20677	-76.36297	0.22477	0.23577	-0.97181	0.00223	0.97180	0.23577	0.00317	-0.00361	0.00142	0.99999	
